8.191290000000000759e+01,-1.396476190476190382e+01,-1.817053290892066286e+02,-6.296817672622922579e+00,2.591866498947272817e+02,7.266062533020570413e+01,-3.837026740005881038e+02,5.758061623769481940e+00,5.433196254370420775e+02,-5.460304416369159242e+01,1.372315517499028203e+02,-5.316211430220001830e+02,-2.495138679813965155e+01,4.809733846519546319e+01,-6.852779987300001494e+02,3.354963932831071247e+02,4.775950066863334769e+02,-2.548330137951115546e+02,2.259071857447528942e+01,1.956578298558331994e+02,-1.084964224180858423e+02,-3.358076583227986589e+02
8.454148205128205973e+01,-1.487909523809524082e+01,-1.956580818908622916e+02,-6.539424983030141192e+00,2.738737947211278083e+02,7.580339508851328389e+01,-4.298307515397621614e+02,5.839555742244757042e+00,5.667901112216331967e+02,-5.680844873778536197e+01,1.518200464505586353e+02,-5.929583450042499635e+02,-2.635948216745661909e+01,4.919157992197236240e+01,-7.346560021533333611e+02,3.565064834317524287e+02,4.791496120520192221e+02,-2.725293401682178001e+02,2.377684939819339860e+01,2.062167318087649335e+02,-1.180299414719957269e+02,-3.489005261430524456e+02
8.340707564102562799e+01,-1.446809523809523768e+01,-1.856157529399387727e+02,-6.378667474270782733e+00,2.670184389933503439e+02,7.487454161889081661e+01,-4.245097690580178664e+02,5.730412474254253929e+00,5.624877871334671227e+02,-5.405661579702546504e+01,1.379907379328954278e+02,-5.815471336995001366e+02,-2.524695472480471636e+01,4.758439148262733198e+01,-7.445170842566666352e+02,3.466337468803080242e+02,4.687423855092627036e+02,-2.609167886258254043e+02,2.277022375469510251e+01,1.985653849373881883e+02,-1.119185697198496428e+02,-3.461161830237365393e+02
8.248880769230768806e+01,-1.436714285714285566e+01,-1.785142889667525026e+02,-6.377062227822180240e+00,2.575785273889790687e+02,7.280592312574317759e+01,-3.980351109883076788e+02,5.693618094598152268e+00,5.379890896271017482e+02,-5.369557067249773752e+01,1.309555712454151433e+02,-5.636093100352001102e+02,-2.469911324362861293e+01,4.684752854751133810e+01,-6.869214955093333401e+02,3.235653350738041354e+02,4.522714541844484870e+02,-2.640743492811739088e+02,2.235256092805996886e+01,1.938331824806296879e+02,-1.091146262386975962e+02,-3.255985618104964487e+02
8.322363076923076619e+01,-1.420371428571428751e+01,-1.996264834521001319e+02,-6.582171331937265890e+00,2.801069488288379716e+02,7.627988724845506852e+01,-4.288632838653073804e+02,5.870305357687808367e+00,5.683609369016105575e+02,-5.747720011904285542e+01,1.474443219955453799e+02,-5.721926455125000075e+02,-2.634559016816371013e+01,5.009239868446535127e+01,-7.424680694399999084e+02,3.648847769738172246e+02,4.786147857171393412e+02,-2.630179948502828324e+02,2.396227210721817258e+01,2.054423653364029008e+02,-1.184365315880571643e+02,-3.720195424284935939e+02
8.314006410256411073e+01,-1.451242857142857190e+01,-1.819598971713363937e+02,-6.359944626052856265e+00,2.580713861500462372e+02,7.387888891410588599e+01,-3.819794612434616852e+02,5.745421754666388381e+00,5.507173670588125560e+02,-5.339632111039171036e+01,1.339368514539201271e+02,-5.538364520975002279e+02,-2.503626797761292266e+01,4.682929667763212223e+01,-7.161512055533333978e+02,3.170449715217297921e+02,4.612455373090000990e+02,-2.562589560273285088e+02,2.274272682382109068e+01,1.927988867632375900e+02,-1.095367191844935206e+02,-3.204045958879559066e+02
8.423007820512820842e+01,-1.518047619047619179e+01,-2.045633546795421580e+02,-6.659911785086601199e+00,2.930556001527277203e+02,8.038242470902041248e+01,-4.821651860689956948e+02,5.903446980162232904e+00,6.262743963651464583e+02,-6.058357250920379755e+01,1.529852486126276006e+02,-6.677061598847999448e+02,-2.669433452678573104e+01,5.207922575379207331e+01,-7.902699663359999249e+02,3.904316827298113139e+02,5.424239332805095728e+02,-2.943388824013972567e+02,2.398700356788489074e+01,2.189925043405087877e+02,-1.245766828474567660e+02,-3.778568829818350423e+02
8.180193974358974174e+01,-1.455333333333333634e+01,-1.840518297120984528e+02,-6.456088154565816417e+00,2.696161082399610223e+02,7.311207695891789626e+01,-4.419019030355432278e+02,5.727750177489766337e+00,5.468031928634422911e+02,-5.640644100143006767e+01,1.403190497538127772e+02,-5.759939053592999016e+02,-2.533318085664771857e+01,4.851664531923670154e+01,-7.380517152599999235e+02,3.636961286637896933e+02,4.734934167459229570e+02,-2.619719720547176394e+02,2.259093400402332819e+01,1.972753251183949033e+02,-1.120110092416341985e+02,-3.767982026033229772e+02
8.424846666666665840e+01,-1.564809523809523917e+01,-2.061299551750562671e+02,-6.704771557910204294e+00,3.089509882338595048e+02,7.938961237589494147e+01,-5.059225852468234734e+02,5.954456645382392388e+00,6.071430551019375343e+02,-6.386251637784546631e+01,1.653789352358732572e+02,-6.694308362411999269e+02,-2.775182053166924945e+01,5.454618193547724303e+01,-7.785564865559999816e+02,4.193559119394823824e+02,5.621628665261252991e+02,-2.901722141133779473e+02,2.431720057321142292e+01,2.254982894930140844e+02,-1.260146485383607597e+02,-4.330429436454229517e+02
8.164040641025641776e+01,-1.420795238095237956e+01,-1.987368441931828329e+02,-6.495045156165169864e+00,2.708461486543757246e+02,7.505275816728358507e+01,-4.329487105866173238e+02,5.802819949340631389e+00,5.488371032188643994e+02,-5.831705354647503725e+01,1.468372321340893620e+02,-6.015870859949999385e+02,-2.594084458857519238e+01,5.053859411026613202e+01,-7.061409406799999715e+02,3.589961328773567857e+02,5.025342116714807048e+02,-2.591166194442221808e+02,2.314851823582997881e+01,1.951841415631305949e+02,-1.175474364095143613e+02,-3.665007097736457808e+02
8.703795384615384023e+01,-1.488599999999999923e+01,-2.128803490065675987e+02,-6.614659089678401216e+00,3.061183604450541793e+02,8.020669188111907033e+01,-4.567348051927057782e+02,6.088488499323059244e+00,5.976973804482117885e+02,-5.919641035785213745e+01,1.577380224228777479e+02,-6.031478551013999549e+02,-2.719455164029168870e+01,5.229704775135687811e+01,-7.354205109180001045e+02,3.876058605710119878e+02,5.120169594119136036e+02,-2.967240046750963529e+02,2.514879984322549333e+01,2.334266640927039873e+02,-1.269018629867577204e+02,-3.927671333903473965e+02
8.477650384615384382e+01,-1.454714285714285538e+01,-1.991728774399112751e+02,-6.442979324081147929e+00,2.688617136055210608e+02,7.429378282068712736e+01,-4.025422871858821736e+02,5.875271487630150169e+00,5.568372988300568522e+02,-5.630286715141655662e+01,1.450649238145461482e+02,-5.339296709760000113e+02,-2.616614198877754660e+01,4.970683312417745725e+01,-7.205060872533332486e+02,3.565403776473647213e+02,4.859110870869230325e+02,-2.591820297208067814e+02,2.375047644813980696e+01,2.107883773764289117e+02,-1.129140313137886409e+02,-3.587226311566780055e+02
8.275089743589742852e+01,-1.449842857142857078e+01,-1.828215860725562436e+02,-6.372486955828700061e+00,2.596984645664754794e+02,7.515565925496699151e+01,-4.071002050190634804e+02,5.745202542721383310e+00,5.752196551070495616e+02,-5.438361750166318132e+01,1.316972111899809761e+02,-5.729590855262998730e+02,-2.502291007034343906e+01,4.770980328489139310e+01,-7.460930742833332943e+02,3.366727912177773874e+02,4.603387785445625582e+02,-2.505022119873652855e+02,2.244401410770639771e+01,1.872097871330252872e+02,-1.085131470483931366e+02,-3.370308887634275266e+02
8.421385897435897050e+01,-1.500909523809523805e+01,-1.984597425390736873e+02,-6.506414640338337385e+00,2.828978692088601861e+02,7.747292632732580842e+01,-4.613546155402351019e+02,5.803330951374020330e+00,5.988031011743865974e+02,-5.724494215247656115e+01,1.463509174255110565e+02,-6.256548013239995498e+02,-2.589849732673798854e+01,4.973034275594778109e+01,-8.270959554666668510e+02,3.725358976252103957e+02,4.937811463757691968e+02,-2.831572157987256446e+02,2.347578030028612872e+01,2.139453007007039957e+02,-1.201102567547152802e+02,-3.757122191614772646e+02
8.371284487179487144e+01,-1.389319047619047609e+01,-1.911551569776569863e+02,-6.375174351228656278e+00,2.665480982644941150e+02,7.488435902413181111e+01,-4.285882127658327931e+02,5.706092641978697699e+00,5.799744622754204784e+02,-5.334583819023672646e+01,1.390478547869582542e+02,-5.617372686064002210e+02,-2.509049007439187662e+01,4.701190109370238446e+01,-7.731103688053334508e+02,3.525074433388787725e+02,4.520470004044615848e+02,-2.677968179917658063e+02,2.278661139037383165e+01,2.048366258509274758e+02,-1.126488423469917137e+02,-3.508376104225004610e+02
